time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-17T20:43:46.920Z,-42.8498,172.5539,10,4.2,mb,,60,0.219,0.7,us,us100079ku,2017-02-09T03:02:33.040Z,"36 km NNW of Amberley, New Zealand",earthquake,2.3,2,0.263,4,reviewed,us,us
2016-11-17T21:06:36.520Z,-41.7461,174.0881,19.17,4.1,mb,,66,0.094,0.99,us,us100079ll,2017-02-09T03:02:33.040Z,"27 km SSE of Blenheim, New Zealand",earthquake,1.4,2.6,0.233,5,reviewed,us,us
2016-11-17T21:27:01.490Z,-42.3182,174.0042,12.09,4.7,mwr,,103,0.358,0.65,us,us100079mp,2017-02-09T03:02:33.040Z,"89 km S of Blenheim, New Zealand",earthquake,2.4,4.1,0.055,32,reviewed,us,us
2016-11-17T22:15:00.420Z,-41.6643,174.2721,17.55,4.2,mb,,98,0.095,0.92,us,us100079ny,2017-02-09T03:02:33.040Z,"31 km ESE of Blenheim, New Zealand",earthquake,2.5,5.4,0.186,8,reviewed,us,us
2016-11-17T23:42:17.390Z,-41.9299,174.0607,18.74,4,mwr,,105,0.214,1.22,us,us100079qg,2017-02-09T03:02:33.040Z,"46 km S of Blenheim, New Zealand",earthquake,1.4,3.5,0.054,33,reviewed,us,us
2016-11-18T00:08:48.120Z,-41.662,174.3473,17.19,4.1,mwr,,75,0.132,1.05,us,us100079qu,2017-02-15T23:21:25.040Z,"36 km ESE of Blenheim, New Zealand",earthquake,1.8,4.5,0.053,34,reviewed,us,us
2016-11-18T10:23:02.930Z,-41.7751,174.1694,17.51,3.7,mwr,,133,0.042,0.69,us,us100079xz,2017-02-15T23:21:26.040Z,"33 km SSE of Blenheim, New Zealand",earthquake,1.9,4.6,0.098,10,reviewed,us,us
2016-11-18T10:39:29.320Z,-41.7684,174.112,15.88,4.1,mb,,131,0.078,0.98,us,us100079y3,2017-02-15T23:21:26.040Z,"31 km SSE of Blenheim, New Zealand",earthquake,1.9,3.1,0.197,7,reviewed,us,us
2016-11-18T11:32:15.270Z,-41.7619,174.4308,11.24,4.2,mwr,,107,0.162,0.69,us,us100079yi,2017-02-15T23:21:26.040Z,"48 km SE of Blenheim, New Zealand",earthquake,2.8,4.6,0.049,40,reviewed,us,us
2016-11-18T12:03:57.310Z,-41.9917,173.6062,19.61,4,mb,,63,0.218,0.94,us,us100079yw,2017-02-15T23:21:26.040Z,"60 km SSW of Blenheim, New Zealand",earthquake,2.4,6,0.183,8,reviewed,us,us
2016-11-18T12:48:18.920Z,-42.444,173.9426,10,4.5,mb,,131,0.3,0.44,us,us100079zi,2017-02-15T23:21:26.040Z,"103 km S of Blenheim, New Zealand",earthquake,3.6,1.9,0.163,11,reviewed,us,us
2016-11-18T13:30:09.550Z,-42.4452,173.5671,16.05,4.3,mwr,,124,0.035,0.64,us,us10007a01,2017-02-15T23:21:26.040Z,"104 km NE of Amberley, New Zealand",earthquake,4.1,3.7,0.05,38,reviewed,us,us
2016-11-18T14:22:57.140Z,-42.591,173.2622,6.85,5.3,mww,,74,0.269,1.15,us,us10007a0b,2022-05-03T19:49:09.768Z,"76 km NE of Amberley, New Zealand",earthquake,4.2,3,,,reviewed,us,us
2016-11-18T15:55:34.090Z,-42.5767,173.1084,10,4.3,mwr,,117,0.356,0.8,us,us10007a1v,2017-02-15T23:21:27.040Z,"71 km NNE of Amberley, New Zealand",earthquake,3,1.9,0.054,33,reviewed,us,us
2016-11-19T07:32:10.010Z,-41.8018,174.2772,18.5,4.2,mwr,,107,0.07,0.74,us,us10007afk,2017-02-15T23:21:28.040Z,"41 km SE of Blenheim, New Zealand",earthquake,2.5,3.8,0.058,29,reviewed,us,us
2016-11-19T11:38:09.370Z,-42.5668,173.8636,19.59,4.1,mb,,171,0.283,0.47,us,us10007ai4,2017-02-15T23:21:28.040Z,"113 km NE of Amberley, New Zealand",earthquake,4.9,8.3,0.197,7,reviewed,us,us
2016-11-19T20:48:53.740Z,-41.7525,174.348,16.09,4.3,mwr,,98,0.1,1.06,us,us10007an1,2017-02-15T23:21:28.040Z,"42 km SE of Blenheim, New Zealand",earthquake,1.7,3.2,0.06,27,reviewed,us,us
2016-11-19T23:50:10.790Z,-41.6503,174.3609,18.13,4,mb,,98,0.147,0.57,us,us10007aps,2017-02-15T23:21:28.040Z,"37 km ESE of Blenheim, New Zealand",earthquake,1.9,4.5,0.3,3,reviewed,us,us
2016-11-20T06:52:47.380Z,-42.5662,173.508,15.89,4.7,mwr,,128,0.151,0.64,us,us10007ath,2017-02-15T23:21:29.040Z,"91 km NE of Amberley, New Zealand",earthquake,2.9,4.2,0.048,41,reviewed,us,us
2016-11-20T11:07:35.030Z,-41.8257,174.3248,9.23,4.2,mb,,110,0.113,0.62,us,us10007ava,2017-02-15T23:21:29.040Z,"46 km SE of Blenheim, New Zealand",earthquake,3.4,6.3,0.153,12,reviewed,us,us
2016-11-20T11:19:59.590Z,-41.7995,174.2777,16.36,4.2,mb,,107,0.069,0.62,us,us10007avf,2017-02-15T23:21:29.040Z,"41 km SE of Blenheim, New Zealand",earthquake,3.3,4.7,0.187,8,reviewed,us,us
2016-11-20T11:30:53.040Z,-42.5226,173.3451,22.17,4.4,mb,,101,0.178,0.75,us,us10007avj,2017-02-15T23:21:29.040Z,"86 km NE of Amberley, New Zealand",earthquake,3.8,4.4,0.155,12,reviewed,us,us
2016-11-20T13:09:31.800Z,-41.7053,174.334,15.54,4.2,mb,,77,0.1,0.47,us,us10007avx,2017-02-15T23:21:29.040Z,"38 km ESE of Blenheim, New Zealand",earthquake,1.5,1.8,0.264,5,reviewed,us,us
2016-11-20T13:36:27.210Z,-42.512,173.2078,14.63,4.2,mb,,67,0.263,0.78,us,us10007aw1,2017-02-15T23:21:29.040Z,"81 km NNE of Amberley, New Zealand",earthquake,4,5.8,0.215,6,reviewed,us,us
2016-11-20T14:32:40.440Z,-42.2591,173.8837,15.88,4.4,mb,,168,0.125,0.53,us,us10007awh,2017-02-15T23:21:30.040Z,"82 km S of Blenheim, New Zealand",earthquake,3.5,5,0.241,5,reviewed,us,us
2016-11-20T15:31:24.950Z,-41.7272,174.2947,16.76,4.6,mb,,107,0.064,0.44,us,us10007ax3,2017-02-15T23:21:30.040Z,"36 km SE of Blenheim, New Zealand",earthquake,2.2,1.9,0.386,3,reviewed,us,us
2016-11-20T16:30:19.400Z,-41.7517,174.3276,21.28,4,mb,,142,0.085,0.52,us,us10007ay1,2017-02-15T23:21:30.040Z,"40 km SE of Blenheim, New Zealand",earthquake,3.1,8.3,0.211,6,reviewed,us,us
2016-11-21T05:06:42.220Z,-41.9554,174.0568,18.07,4.2,mwr,,113,0.237,0.84,us,us10007b2q,2017-02-15T23:21:31.040Z,"49 km S of Blenheim, New Zealand",earthquake,2,3.1,0.05,38,reviewed,us,us
2016-11-21T07:15:11.880Z,-42.5282,173.7483,1.58,4.2,mb,,164,0.191,0.45,us,us10007b35,2017-02-15T23:21:31.040Z,"108 km NE of Amberley, New Zealand",earthquake,3.3,7.1,0.372,2,reviewed,us,us
2016-11-21T09:57:28.570Z,-41.7946,174.1964,13.04,3.9,mb,,136,0.047,0.7,us,us10007b3v,2017-02-15T23:21:32.040Z,"37 km SSE of Blenheim, New Zealand",earthquake,2.2,8.2,0.297,3,reviewed,us,us
2016-11-21T15:58:10.360Z,-42.5507,173.2454,10,4.2,mb,,116,0.444,0.53,us,us10007b5n,2017-02-15T23:21:32.040Z,"79 km NNE of Amberley, New Zealand",earthquake,3.7,1.9,0.216,6,reviewed,us,us
2016-11-21T17:51:36.970Z,-42.1922,173.6771,21.8,4.7,mwr,,108,0.113,1.03,us,us10007b6m,2017-02-15T23:21:32.040Z,"78 km SSW of Blenheim, New Zealand",earthquake,3.3,4.7,0.049,40,reviewed,us,us
2016-11-21T21:36:56.110Z,-42.5841,174.0781,21.82,4.1,mb,,140,0.48,0.49,us,us10007b8q,2017-02-15T23:21:33.040Z,"119 km S of Blenheim, New Zealand",earthquake,2.2,8.6,0.234,5,reviewed,us,us
2016-11-22T05:12:11.700Z,-42.9437,172.9866,8.53,4.6,mb,,72,0.042,0.86,us,us10007bbv,2017-02-15T23:21:35.040Z,"31 km NE of Amberley, New Zealand",earthquake,5.5,4.7,0.173,10,reviewed,us,us
2016-11-22T05:13:35.320Z,-42.9302,172.9958,10,5.5,mww,,66,0.046,1.13,us,us10007bbx,2022-05-03T19:49:36.877Z,"33 km NE of Amberley, New Zealand",earthquake,4.3,1.7,,,reviewed,us,us
2016-11-22T05:31:57.260Z,-42.9738,172.9929,10.73,4.1,mb,,95,0.031,0.71,us,us10007bbz,2017-02-15T23:21:35.040Z,"29 km NE of Amberley, New Zealand",earthquake,4.4,6.8,0.234,5,reviewed,us,us
2016-11-22T05:44:09.270Z,-42.9474,172.9126,13.54,4.4,mb,,71,0.091,0.91,us,us10007bc4,2017-02-15T23:21:35.040Z,"27 km NNE of Amberley, New Zealand",earthquake,4.7,5.5,0.267,4,reviewed,us,us
2016-11-22T05:59:55.120Z,-43.0518,173.0771,14.17,4.2,mb,,132,0.089,0.69,us,us10007bc6,2017-02-15T23:21:35.040Z,"30 km ENE of Amberley, New Zealand",earthquake,4.2,2.1,0.2,7,reviewed,us,us
2016-11-22T07:08:44.320Z,-42.2374,173.5665,10.88,4.4,mb,,161,0.179,0.75,us,us10007bcg,2017-02-15T23:21:35.040Z,"86 km SSW of Blenheim, New Zealand",earthquake,3.8,5.1,0.189,8,reviewed,us,us
2016-11-22T07:25:00.390Z,-42.9595,172.9877,9.57,4.7,mb,,60,0.035,0.77,us,us10007dt5,2017-02-15T23:21:35.040Z,"30 km NE of Amberley, New Zealand",earthquake,2.6,5.8,0.275,5,reviewed,us,us
2016-11-22T07:46:38.480Z,-42.9069,172.9619,6.52,4.6,mb,,97,0.08,0.77,us,us10007bcu,2017-02-15T23:21:35.040Z,"33 km NE of Amberley, New Zealand",earthquake,2.5,7.2,0.207,7,reviewed,us,us
2016-11-22T07:53:24.650Z,-43.0174,172.8802,16.66,4.2,mb,,114,0.124,0.7,us,us10007bcy,2017-02-15T23:21:35.040Z,"19 km NE of Amberley, New Zealand",earthquake,6.3,5.7,0.216,6,reviewed,us,us
2016-11-22T08:42:58.300Z,-42.9879,172.9245,9.68,4.5,mb,,104,0.083,0.93,us,us10007bd7,2017-02-15T23:21:35.040Z,"24 km NE of Amberley, New Zealand",earthquake,4.8,6,0.164,11,reviewed,us,us
2016-11-22T09:49:38.060Z,-42.9956,173.0005,13.08,4.6,mwr,,108,0.037,0.84,us,us10007bdi,2017-02-15T23:21:35.040Z,"28 km NE of Amberley, New Zealand",earthquake,3.9,3.8,0.059,28,reviewed,us,us
2016-11-22T14:04:07.620Z,-41.7814,174.1591,13.07,4.5,mb,,105,0.052,0.75,us,us10007bev,2017-02-15T23:21:36.040Z,"34 km SSE of Blenheim, New Zealand",earthquake,2,2.8,0.18,9,reviewed,us,us
2016-11-22T15:54:12.220Z,-41.6293,174.4778,21.57,4.4,mb,,96,0.231,0.73,us,us10007bfs,2017-02-15T23:21:36.040Z,"43 km SSW of Brooklyn, New Zealand",earthquake,3.8,7.3,0.203,7,reviewed,us,us
2016-11-23T01:00:14.800Z,-41.7251,174.2675,19.18,4.4,mb,,103,0.046,0.8,us,us10007bmw,2017-02-15T23:21:37.040Z,"35 km SE of Blenheim, New Zealand",earthquake,2,5.1,0.178,9,reviewed,us,us
2016-11-23T10:04:12.770Z,-41.7574,174.2852,17.59,4.2,mb,,135,0.054,0.62,us,us10007br6,2017-02-15T23:21:37.040Z,"38 km SE of Blenheim, New Zealand",earthquake,3,7.5,0.528,1,reviewed,us,us
2016-11-23T10:46:36.650Z,-42.2459,173.6255,19.4,4.1,mb,,119,0.173,0.76,us,us10007brs,2017-02-15T23:21:37.040Z,"85 km SSW of Blenheim, New Zealand",earthquake,3.3,5.5,0.234,5,reviewed,us,us
2016-11-24T15:49:47.240Z,-42.4286,173.6415,13.83,4.3,mb,,118,0.076,0.9,us,us10007c46,2017-02-15T23:21:39.040Z,"104 km SSW of Blenheim, New Zealand",earthquake,2.5,3.2,0.148,14,reviewed,us,us
2016-11-25T14:22:03.240Z,-41.5012,174.4968,27.51,4.2,mwr,,76,0.247,0.79,us,us10007ca3,2017-02-23T00:11:47.040Z,"31 km SW of Brooklyn, New Zealand",earthquake,1.9,5.6,0.054,33,reviewed,us,us
2016-11-27T08:31:11.390Z,-40.9012,174.6584,54.46,4.3,mb,,59,0.408,0.99,us,us10007cpp,2017-02-23T00:11:50.040Z,"30 km W of Paraparaumu, New Zealand",earthquake,4.9,3.5,0.153,12,reviewed,us,us
2016-11-27T08:42:15.750Z,-41.8023,174.2767,10,4.8,mb,,100,0.071,0.71,us,us10007cpq,2017-02-23T00:11:50.040Z,"41 km SE of Blenheim, New Zealand",earthquake,2.4,1.9,0.125,20,reviewed,us,us
2016-11-28T13:00:49.210Z,-42.1404,173.8476,14.04,4.2,mwr,,118,0.024,0.88,us,us10007cxe,2017-02-23T00:11:51.040Z,"69 km S of Blenheim, New Zealand",earthquake,3.1,4.6,0.051,37,reviewed,us,us
2016-11-29T03:09:36.980Z,-42.2946,173.8456,18.62,4.3,mwr,,93,0.151,0.71,us,us10007d1w,2017-02-23T00:11:52.040Z,"86 km S of Blenheim, New Zealand",earthquake,3.4,1.9,0.048,42,reviewed,us,us
2016-11-29T13:15:17.110Z,-41.7688,174.4129,14.83,4,mwr,,107,0.15,0.78,us,us10007d3w,2017-02-23T00:11:52.040Z,"Cook Strait, New Zealand",earthquake,3.1,3.9,0.052,35,reviewed,us,us
2016-11-29T17:17:45.840Z,-42.3562,173.9291,12.03,4.1,mb,,128,0.227,0.68,us,us10007d4n,2017-02-23T00:11:53.040Z,"93 km S of Blenheim, New Zealand",earthquake,2.3,5.5,0.214,6,reviewed,us,us
2016-12-01T19:44:36.080Z,-41.7626,174.3191,18.56,4.1,mb,,137,0.079,0.89,us,us10007e3v,2017-02-23T00:11:55.040Z,"41 km SE of Blenheim, New Zealand",earthquake,3.1,8.8,0.262,4,reviewed,us,us
2016-12-04T03:15:47.450Z,-41.7098,174.2006,17.52,5.3,mww,,61,0.04,0.68,us,us10007eq8,2022-05-03T18:15:31.062Z,"29 km SE of Blenheim, New Zealand",earthquake,2.1,2.5,,,reviewed,us,us
2016-12-04T15:19:31.130Z,-42.1798,173.736,17.42,4.2,mb,,119,0.068,0.65,us,us10007etj,2017-03-03T07:06:02.040Z,"South Island of New Zealand",earthquake,3.4,5.3,0.236,5,reviewed,us,us
2016-12-05T04:38:11.500Z,-42.0085,173.761,22.28,4.3,mb,,94,0.141,0.78,us,us10007ex1,2017-03-03T07:06:03.040Z,"56 km SSW of Blenheim, New Zealand",earthquake,3.8,7.2,0.216,6,reviewed,us,us
2016-12-05T22:38:15.330Z,-42.0135,173.9575,21.22,4.1,mb,,114,0.168,0.76,us,us10007f2j,2017-03-03T07:06:04.040Z,"55 km S of Blenheim, New Zealand",earthquake,2.9,6.6,0.214,6,reviewed,us,us
2016-12-06T20:40:46.670Z,-41.7858,174.2629,15.16,4.4,mwr,,99,0.298,1.03,us,us10007fvf,2017-03-03T07:06:05.040Z,"39 km SE of Blenheim, New Zealand",earthquake,1.7,3.3,0.044,50,reviewed,us,us
2016-12-06T22:25:10.030Z,-42.3257,173.806,18.28,4.3,mb,,156,0.181,0.7,us,us10007ghv,2017-03-03T07:06:05.040Z,"90 km S of Blenheim, New Zealand",earthquake,3.9,1.2,0.375,2,reviewed,us,us
2016-12-07T11:30:22.840Z,-42.475,173.5309,16.81,4.4,mwr,,118,0.059,0.82,us,us10007glt,2017-03-03T07:06:06.040Z,"100 km NE of Amberley, New Zealand",earthquake,3.9,2.7,0.053,34,reviewed,us,us
2016-12-07T11:39:21.720Z,-42.1483,173.6396,10.125,4.1,mb,,,,1.3,us,us10007glx,2017-03-03T07:06:06.040Z,"74 km SSW of Blenheim, New Zealand",earthquake,2.2,4.9,0.158,11,reviewed,wel,us
2016-12-12T05:14:21.130Z,-41.8276,174.2328,22.86,4.4,mb,,108,0.079,0.85,us,us20008046,2017-03-09T02:14:28.040Z,"41 km SE of Blenheim, New Zealand",earthquake,2.9,3.6,0.218,6,reviewed,us,us
2016-12-16T01:48:03.000Z,-42.39,173.86,24,4.2,mb,,,,0.62,us,us2000816u,2017-03-16T02:31:22.040Z,"97 km S of Blenheim, New Zealand",earthquake,4.8,3.1,0.263,4,reviewed,wel,us
2016-12-19T19:35:13.240Z,-42.1606,173.6246,18.12,4.3,mb,,74,0.142,0.91,us,us200082lj,2017-03-16T02:31:30.040Z,"76 km SSW of Blenheim, New Zealand",earthquake,2,5,0.238,5,reviewed,us,us
2016-12-20T14:35:21.860Z,-42.2424,173.7307,17.75,4.1,mb,,148,0.116,0.72,us,us200082u5,2017-03-16T02:31:31.040Z,"82 km SSW of Blenheim, New Zealand",earthquake,3.5,8.9,0.301,3,reviewed,us,us
2016-12-21T02:27:07.020Z,-42.5104,173.9139,10,4.2,mb,,126,0.293,0.72,us,us10007llq,2017-03-16T02:31:32.040Z,"110 km S of Blenheim, New Zealand",earthquake,4,1.9,0.2,7,reviewed,us,us
2016-12-22T05:41:32.660Z,-41.8005,174.1035,18.82,4.2,mwr,,,,0.65,us,us10007lx1,2017-03-16T02:31:33.040Z,"33 km SSE of Blenheim, New Zealand",earthquake,3.2,2.6,0.047,44,reviewed,wel,us
2016-12-23T02:39:53.060Z,-41.8201,174.3937,23.36,4.3,mwr,,112,0.152,1.1,us,us10007m5z,2017-03-23T22:51:59.040Z,"49 km SE of Blenheim, New Zealand",earthquake,3.4,5.6,0.047,44,reviewed,us,us
2016-12-24T18:37:22.360Z,-41.6859,174.2676,20.09,4.5,mwr,,99,0.074,1.08,us,us10007mj3,2017-03-23T22:52:01.040Z,"32 km SE of Blenheim, New Zealand",earthquake,2.3,3.7,0.044,49,reviewed,us,us
2016-12-27T11:38:44.790Z,-42.4808,173.8384,12.52,4.5,mwr,,130,0.23,0.89,us,us10007n0b,2017-03-23T22:52:04.040Z,"107 km S of Blenheim, New Zealand",earthquake,3.6,2.9,0.046,45,reviewed,us,us
2016-12-27T11:46:27.990Z,-42.4206,173.7919,16.59,4.4,mb,,128,0.187,0.84,us,us10007n0d,2017-03-23T22:52:04.040Z,"101 km S of Blenheim, New Zealand",earthquake,3.2,4.5,0.189,8,reviewed,us,us
2016-12-27T12:43:09.050Z,-42.4432,173.655,14.47,4.3,mb,,126,0.09,0.72,us,us10007n0n,2017-03-23T22:52:05.040Z,"105 km SSW of Blenheim, New Zealand",earthquake,5,2.5,0.168,10,reviewed,us,us
2016-12-29T02:34:33.410Z,-41.7011,174.5567,17.88,5.3,mww,,105,0.261,0.71,us,us10007ngm,2022-05-03T18:15:25.784Z,"47 km SSW of Brooklyn, New Zealand",earthquake,2.7,3.1,,,reviewed,us,us
2016-12-29T03:00:20.650Z,-41.6329,174.4604,25.37,4.4,mwr,,96,0.218,0.73,us,us10007ngs,2017-03-23T22:52:08.040Z,"44 km SW of Brooklyn, New Zealand",earthquake,3.3,5.9,0.048,41,reviewed,us,us
2017-01-01T10:52:23.800Z,-41.6172,174.4661,18.95,4.4,mb,,72,0.23,0.78,us,us10007p2y,2017-03-27T23:53:17.040Z,"42 km SW of Brooklyn, New Zealand",earthquake,3.4,6.1,0.17,10,reviewed,us,us
2017-01-02T05:59:09.810Z,-41.6205,174.4581,19.48,4.3,mb,,95,0.223,1.12,us,us10007uac,2017-03-27T23:53:18.040Z,"43 km SW of Brooklyn, New Zealand",earthquake,2.9,4.5,0.2,7,reviewed,us,us
2017-01-02T09:47:19.080Z,-42.4461,173.6237,24.13,4.4,mb,,154,0.069,0.58,us,us10007p6w,2017-03-27T23:53:18.040Z,"106 km SSW of Blenheim, New Zealand",earthquake,4.8,3.7,0.149,13,reviewed,us,us
2017-01-05T10:34:56.750Z,-42.3209,173.6322,10.61,4,mwr,,148,0.117,1.08,us,us10007raw,2017-03-27T23:53:23.040Z,"93 km SSW of Blenheim, New Zealand",earthquake,3.3,8.6,0.052,35,reviewed,us,us
2017-01-05T11:17:34.790Z,-41.8341,174.0614,17.04,5.4,mww,,84,0.142,1.02,us,us10007rb1,2022-05-03T18:56:47.433Z,"36 km SSE of Blenheim, New Zealand",earthquake,3.1,3,,,reviewed,us,us
2017-01-06T08:45:17.370Z,-41.6848,174.3325,18.39,4.3,mb,,104,0.109,0.39,us,us10007rkx,2017-03-27T23:53:24.040Z,"36 km ESE of Blenheim, New Zealand",earthquake,2.3,5.3,0.168,10,reviewed,us,us
2017-01-07T01:36:06.480Z,-42.6652,173.4498,10,4.2,mb,,126,0.257,1.2,us,us10007rsk,2017-03-27T23:53:25.040Z,"80 km NE of Amberley, New Zealand",earthquake,2.9,1.2,0.215,6,reviewed,us,us
2017-01-07T08:23:22.930Z,-42.4458,173.9407,6.66,4.5,mb,,134,0.298,0.49,us,us10007ru6,2017-03-27T23:53:26.040Z,"103 km S of Blenheim, New Zealand",earthquake,4.2,6.1,0.204,7,reviewed,us,us
2017-01-08T12:56:08.250Z,-42.033,173.7983,9.01,4.1,mb,,113,0.323,1.1,us,us10007rzk,2017-04-01T00:26:04.040Z,"58 km SSW of Blenheim, New Zealand",earthquake,2.4,7.4,0.213,6,reviewed,us,us
2017-01-11T00:19:21.610Z,-41.7393,174.2709,16.94,4.3,mb,,104,0.043,0.93,us,us10007shp,2017-04-01T00:26:08.040Z,"36 km SE of Blenheim, New Zealand",earthquake,2.1,1.9,0.16,11,reviewed,us,us
2017-01-11T21:34:04.320Z,-42.7839,171.69,14.52,4.1,mb,,70,0.19,0.78,us,us10007smk,2017-04-01T00:26:09.040Z,"53 km SE of Greymouth, New Zealand",earthquake,3.8,7.3,0.524,1,reviewed,us,us
2017-01-13T23:30:06.840Z,-41.6413,174.3018,17.5,4.2,mwr,,95,0.126,1.2,us,us10007t77,2017-04-01T00:26:12.040Z,"32 km ESE of Blenheim, New Zealand",earthquake,2.8,4,0.045,47,reviewed,us,us
2017-01-17T14:07:39.670Z,-42.1163,173.0596,50.76,4.4,mb,,51,0.371,0.62,us,us10007tq7,2017-04-12T02:28:59.040Z,"79 km S of Wakefield, New Zealand",earthquake,3.8,4.6,0.311,3,reviewed,us,us
2017-01-21T19:08:44.710Z,-42.2813,173.6266,15.67,4.1,mwr,,120,0.149,1.02,us,us20008hfs,2017-04-12T02:29:04.040Z,"89 km SSW of Blenheim, New Zealand",earthquake,3.1,4.6,0.061,26,reviewed,us,us
2017-01-23T06:16:39.070Z,-41.6705,174.3078,16.11,4.4,mb,,91,0.105,0.45,us,us10007uxu,2017-04-19T18:30:56.040Z,"34 km ESE of Blenheim, New Zealand",earthquake,3.3,5.3,0.241,5,reviewed,us,us
2017-01-29T13:10:23.480Z,-41.7309,174.5019,18.39,4.2,mb,,106,0.216,0.53,us,us20008j03,2017-04-27T01:38:37.040Z,"51 km ESE of Blenheim, New Zealand",earthquake,6.1,8.5,0.187,8,reviewed,us,us
2017-01-31T09:40:00.600Z,-42.7304,172.7776,17.32,3.9,mwr,,80,0.303,0.83,us,us10007we8,2017-04-27T01:38:39.040Z,"47 km N of Amberley, New Zealand",earthquake,3.8,3.8,0.061,26,reviewed,us,us
2017-02-01T10:21:29.670Z,-42.3715,173.8741,22.32,4.9,mww,,129,0.23,0.76,us,us10007wlk,2022-05-03T18:10:18.144Z,"95 km S of Blenheim, New Zealand",earthquake,4.1,3.2,0.078,16,reviewed,us,us
2017-02-03T02:37:56.550Z,-43.5502,170.3111,2.11,4.2,mwr,,84,0.36,0.8,us,us20008ha3,2017-04-27T01:38:42.040Z,"96 km NW of Geraldine, New Zealand",earthquake,2.5,5.9,0.051,37,reviewed,us,us
2017-02-05T11:05:33.970Z,-42.7363,172.7954,24.52,4.5,mb,,83,0.29,1,us,us20008hs0,2017-05-09T01:24:27.040Z,"46 km N of Amberley, New Zealand",earthquake,3.9,7.6,0.271,4,reviewed,us,us
2017-02-07T03:49:46.910Z,-42.7223,172.7556,20.1,4,mwr,,78,0.319,0.85,us,us20008i31,2017-05-09T01:24:29.040Z,"48 km N of Amberley, New Zealand",earthquake,3.3,5.7,0.049,40,reviewed,us,us
2017-02-11T15:14:22.430Z,-41.6501,174.5898,43.19,4.5,mb,,118,0.298,0.87,us,us20008j6q,2017-05-09T01:24:34.040Z,"40 km SSW of Brooklyn, New Zealand",earthquake,5.5,3.6,0.171,10,reviewed,us,us
2017-02-11T20:18:54.160Z,-42.6746,172.7467,16.19,4.9,mwr,,78,0.361,0.74,us,us20008j7v,2017-05-09T01:24:34.040Z,"53 km N of Amberley, New Zealand",earthquake,2.5,2.8,0.052,36,reviewed,us,us
